

   TANK APT__A_P_TK_(C)
     14,150     1,300     17,86
     14,250     1,400     19,23
     14,350     1,500     20,60
     14,450     1,600     21,98
     14,550     1,700     23,35
     14,650     1,800     24,72
     14,750     1,900     26,10
     14,850     2,000     27,47
     14,950     2,100     28,85
     15,050     2,200     30,22
     15,150     2,300     31,59
     15,250     2,400     32,97
     15,350     2,500     34,34
     15,450     2,600     35,71
     15,550     2,700     37,09
     15,650     2,800     38,46
     15,750     2,900     39,83
     15,850     3,000     41,21
     15,950     3,100     42,58
     16,050     3,200     43,96
     16,150     3,300     45,33


 TANK MDO_STOR_2P__NO_2MDOSTOR_TK(P)
      8,530     0,000      0,00
      8,630     0,100      1,92
      8,730     0,200      3,88
      8,830     0,300      5,88
      8,930     0,400      7,92
      9,030     0,500      9,99
      9,130     0,600     12,09
      9,230     0,700     14,21
      9,330     0,800     16,35
      9,430     0,900     18,52
      9,530     1,000     20,69
      9,630     1,100     22,88
      9,730     1,200     25,08
      9,830     1,300     27,29
      9,930     1,400     29,51
     10,030     1,500     31,73
     10,130     1,600     33,95
     10,230     1,700     36,18
     10,330     1,800     38,40
     10,430     1,900     40,63
     10,530     2,000     42,87
     10,630     2,100     45,10
     10,730     2,200     47,33
     10,830     2,300     49,56
     10,930     2,400     51,79
     11,030     2,500     54,03
     11,130     2,600     56,26
     11,230     2,700     58,49
     11,330     2,800     60,72
     11,430     2,900     62,95
     11,530     3,000     65,19
     11,630     3,100     67,42
     11,730     3,200     69,65
     11,830     3,300     71,88
     11,930     3,400     74,11
     12,030     3,500     76,35
     12,130     3,600     78,58
     12,230     3,700     80,81
     12,330     3,800     83,04
     12,430     3,900     85,27
     12,530     4,000     87,51
     12,630     4,100     89,74
     12,730     4,200     91,97
     12,850     4,320     94,65


TANK MDO_STOR_P__NO_1MDO_STOR_TK_(P)
     -0,000     0,000      0,00
      0,100     0,100      0,16
      0,200     0,200      0,39
      0,300     0,300      0,69
      0,400     0,400      1,13
      0,500     0,500      1,72
      0,600     0,600      2,46
      0,700     0,700      3,33
      0,800     0,800      4,37
      0,900     0,900      5,57
      1,000     1,000      6,91
      1,100     1,100      8,40
      1,200     1,200     10,02
      1,300     1,300     11,76
      1,400     1,400     13,64
      1,500     1,500     15,63
      1,600     1,600     17,73
      1,700     1,700     19,95
      1,800     1,800     22,27
      1,900     1,900     24,70
      2,000     2,000     27,22
      2,100     2,100     29,85
      2,200     2,200     32,57
      2,300     2,300     35,39
      2,400     2,400     38,30
      2,425     2,425     39,04

TANK MDO_STOR_S__NO_1MDO_STOR_TK_(S)
     -0,000     0,000      0,00
      0,100     0,100      0,71
      0,200     0,200      1,61
      0,300     0,300      2,66
      0,400     0,400      3,84
      0,500     0,500      5,13
      0,600     0,600      6,53
      0,700     0,700      8,02
      0,800     0,800      9,60
      0,900     0,900     11,26
      1,000     1,000     12,94
      1,100     1,100     14,60
      1,200     1,200     16,34
      1,300     1,300     18,15
      1,400     1,400     20,04
      1,500     1,500     22,01
      1,600     1,600     24,04
      1,700     1,700     26,10
      1,800     1,800     28,11
      1,900     1,900     30,08
      2,000     2,000     32,00
      2,100     2,100     33,88
      2,200     2,200     35,70
      2,300     2,300     37,40
      2,400     2,400     38,98
      2,425     2,425     39,35































